Id,body,Score
65151674,"<p>There's not a specific &quot;right FP way&quot; to do this. It's about incorporating various techniques that serve your purpose. Here, I'll use the <code>fp-ts</code> library to
show you the concepts of</p>
<ol>
<li><p>the IO monad (to model a synchronous effect, bc your function is called &quot;....DoesSomething...&quot;, so we imagine it's writing a Foo to disk)</p>
</li>
<li><p>functional composition (using <code>flow</code> here, which turns a bunch of functions into a single function)</p>
</li>
<li><p>immutability (immutable data reduces the possible errors you can encounter by ensuring the data is always as you expect)</p>
</li>
<li><p>lenses, in the category of optics, which deal with focusing on a single prop in an object and are basically a pair of getter and (immutable) setter functions</p>
</li>
</ol>
<pre class=""lang-js prettyprint-override""><code>import * as IO from 'fp-ts/es6/IO'
import { flow } from 'fp-ts/es6/function'
import { Lens } from 'monocle-ts'

// Just for fun, model writing a Foo to disk
declare const writeFooToDisk: (foo:Foo) =&gt; IO.IO&lt;Foo&gt;
interface Foo {
  id: string
  bar: string
}

// How to instantiate a Foo
const makeFoo = (id:string):Foo =&gt; ({id, bar: 'initial value'})

/* 
 * How to update bar within a Foo; FP prefers immutable data structures.
 * Here, setBar('new val')(oldFoo) does not change oldFoo but returns a new Foo
 */
const setBar = (bar:string) =&gt; (foo:Foo):Foo =&gt; ({...foo, bar})

/*
 * Here's how you might change your someFunction... (sFTR) to be functional.
 * I assume &quot;does something&quot; means there's a side effect (HTTP fetch, DB read, 
 * disk write). With a side effect, you want to wrap it in an IO (if sync) or
 * Task (if async). For simplicity, I'm assuming the function can never produce
 * an error.
 */
const sFTR: (foo:Foo) =&gt; IO.IO&lt;Foo&gt; = flow(
  IO.of,
  IO.chain(writeFooToDisk),
  IO.map(foo =&gt; setBar(foo.bar==='initial value'?'initial value changed':'value changed')(foo))
)

///// We can improve this with lenses, another thing in FP:

/*
 * A lens is essentially two functions: a getter and an immutable setter
 * assume type S { A: unknown }, then
 *
 * sLens.get is (s:S) =&gt; A, you pass state and it gives you property
 *
 * sLens.set is (a:A) =&gt; (s:S) =&gt; S, you pass new property, then state, and it
 * gives up updated state
 *
 * some libs provide `modify`, which is like `set` but it takes a function
 * rather than a value, and it modifies the property based on its current value
 */
const barLens = Lens.fromProp&lt;Foo&gt;()('bar')

// This is what we'll pass `modify`
const updateBar = (bar:string) =&gt; bar==='initial value' 
  ? 'initial value changed' 
  : 'value changed'

/*
 * We define a function &quot;flow&quot; that lifts a Foo into IO, then writes to disk,
 * then modifies bar, and returns the updated Foo (still wrapped in IO)
 */
const sFTRWithLens: (foo:Foo) =&gt; IO.IO&lt;Foo&gt; = flow(
  IO.of,
  IO.chain(writeFooToDisk),
  IO.map(barLens.modify(updateBar))
)

// type IO&lt;A&gt; is just ()=&gt;A, so we can unwrap the Foo like so:
const foo = makeFoo('howdy')
const newFooIO = sFTRWithLens(foo) // IO&lt;Foo&gt;
newFooIO() // Foo

// Or, using flow again. This creates a Foo, writes it to disk, updates bar,
// and returns the updated Foo
flow(makeFoo, newFooIO, newFooIO)('howdy') // { id: 'howdy', bar: 'updated initial value' }
</code></pre>
",2
65149704,"<p>You can use <a href=""https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Global_Objects/Array/filter"" rel=""nofollow noreferrer""><code>Array#filter</code></a>.</p>
<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>let args = [[ 64, 120 ],[ 65, 100 ],[ 70, 150 ],[ 56, 90 ],[ 75, 190 ],[ 60, 95 ],[ 68, 110 ]];
args = args.sort((a,b)=&gt;a[0] != b[0] ? a[0] - b[0] : b[1] - a[1])
  .filter((x, i)=&gt;i === args.length - 1 || x[1] &lt;= args[i+1][1]);
console.log(JSON.stringify(args));</code></pre>
</div>
</div>
</p>
",2
65111727,"<p>Use <code>.textContent</code> instead so that characters with special meaning in HTML are not interpreted as HTML.</p>
<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>const pre = document.querySelector('pre');
pre.textContent = `&lt;div&gt;Some content&lt;/div&gt;`;</code></pre>
<pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;pre&gt;&lt;/pre&gt;</code></pre>
</div>
</div>
</p>
",2
65153496,"<p>You just need to loop on single array and access the value on corresponding index. You don't need a nested loop here.</p>
<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>var words = [""play"", ""game""];


$(""#wordBank span"").each(function(index){
    $(this).attr('data-word', words[index]);
});
  
console.log(document.querySelector('#wordBank').outerHTML)</code></pre>
<pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;script src=""https://cdnjs.cloudflare.com/ajax/libs/jquery/3.3.1/jquery.min.js""&gt;&lt;/script&gt;
&lt;div id=""wordBank""&gt;
    &lt;span&gt;Play&lt;/span&gt;
    &lt;span&gt;Game&lt;/span&gt;
&lt;/div&gt;</code></pre>
</div>
</div>
</p>
",2
65086060,"<p>There are 100 ways to achieve that:</p>
<pre><code>//1 one way    
const a = &quot;point1,point2&quot;
console.log(a.split(',').join('/'))//will output point1/point2

//Another way    
console.log(a.replace(',','/'))//will output point1/point2

//...For the rest learn the basic of javascript and find answers alone
</code></pre>
<p>Stop running...take your time to learn basic before tackling little projects</p>
",2
65127386,"<p>This is a rather special requirement, that probably &gt; 99% of cases where something needs to be sorted, won’t ever need - so I don’t think you will find it in any existing implementation. Not saying that this could not probably done, when you implement a sort algorithm yourself, but to have this “built-in” to standard sort functionality, would be a performance drain on the majority of use cases that don’t need it.</p>
<p>I would just sort the array first, and then loop over original and sorted array after, until I find the first different item.<br />
How good or bad that will do in terms of performance, really depends on the size of your data set. If it gets too slow, you could still try a divide &amp; conquer approach here: Check the elements in the middle of both arrays first - if those are still the same, continue searching the same way in the second half, if not, in the first.</p>
",2
65091850,"<p>Looking for specific handler</p>
<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>const handlerIs = ($ele, handler, func) =&gt; {
  const events = $._data($ele.get(0), ""events"");
  func = func.toString();
  return events &amp;&amp; 
    events[handler]?.some(ev =&gt; ev.handler.toString() === func);
};

const $ele = $(""button"");

const clicked = () =&gt; alert(""clicked"");

$ele.on(""click"", clicked)
$ele.on(""click"", clicked)

if (handlerIs($ele, ""click"", clicked)) {
  console.log(`click clicked exists on ${$ele.get(0).tagName}`);
}</code></pre>
<pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;script src=""https://cdnjs.cloudflare.com/ajax/libs/jquery/2.1.4/jquery.min.js""&gt;&lt;/script&gt;

&lt;button type=""button""&gt;Mouseover or click&lt;/button&gt;</code></pre>
</div>
</div>
</p>
<p>Just looking for click handlers</p>
<p>It could be implemented as a $fn to be called $ele.hasHandler...</p>
<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>const hasHandler = ($ele,handler) =&gt; Object.keys($._data($ele.get(0), ""events""))
  .filter(key =&gt; key===handler).length&gt;0;


const $ele = $(""button"");

$ele.on(""click"",function() { alert(""clicked"") }); // define click once

if (!hasHandler($ele,""click"")) { // test before trying again
   $ele.on(""click"",function() { console.log(""another click"") }); 
}
else console.log(`click already found on ${$ele.get(0).tagName}`)

/* 
Object.entries($._data($ele.get(0), ""events""))
  .forEach(ent =&gt; console.log(ent[0],ent[1][0].handler))
*/</code></pre>
<pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;script src=""https://cdnjs.cloudflare.com/ajax/libs/jquery/2.1.4/jquery.min.js""&gt;&lt;/script&gt;

&lt;button type=""button""&gt;Mouseover or click&lt;/button&gt;</code></pre>
</div>
</div>
</p>
",2
65136435,"<p>The error message is correct, the second parameter of <code>reduce</code> is the next entry of the array being reduced, which in this case is the <code>promises</code> array.</p>
<p>So the immediate solution is to <code>await</code> the promise without trying to call it:</p>
<pre><code>const r = await nextAsyncFunction;  // no () on the end
</code></pre>
<p>Why the <code>nextAsyncFunction</code> name was used instead of <code>nextPromise</code> or variation thereof is not self evident - it's certainly confusing and led to errors.</p>
<p>Aside from that there seems to be some bugs waiting to happen:</p>
<ul>
<li><p>If the <code>&quot;Bad request&quot;</code> message is sent, the code continues to execute and tries to update the database and resolve the promise pushed by the <code>forEach</code> function. Subsequently <code>res.send(ret)</code> will (is likely to?) error as an attempt to send a second set of response headers. Try thowing a <code>Bad Request</code> error and catching it in a promise <code>catch</code> handler to send the <code>400</code> response.</p>
</li>
<li><p>there is no attempt to wait for asynchronous processing to finish before executing</p>
<pre><code>  res.send(ret)
</code></pre>
<p>which would send an empty array if it succeeded.</p>
</li>
</ul>
<p>The <code>reduce(async (previousPromise, nextPromise)</code> construct is a rather complicated way of waiting for promises to be resolved in turn by using <code>for ... of</code> :</p>
<pre><code>(async function() {
   for( promise of promises) {
       ret.push( await promise);
   }
}()
.then( ()=&gt; res.send(ret));
.catch( ()=&gt; // server error response?
</code></pre>
<p>Handling requests that are a mixture of valid and invalid <code>pj</code> request values may require further attention.</p>
",2
65120075,"<p>You could <code>map</code> through <code>arr</code>, with each element, filter <code>item</code> to which match the term</p>
<p>After that, <code>filter</code> the <code>arr</code> again to reject the elements whose <code>item</code> is empty</p>
<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>const arr = [ { category: ""Diner"", item: [ { name: ""Chicken Rice"", price: 200 }, { name: ""Mutton Rice"", price: 300 }, ], }, { category: ""Breakfast"", item: [ { name: ""Tea Bisuit"", price: 100 }, { name: ""Bread Butter"", price: 300 }, { name: ""Green Tea"", price: 80 }, ], }, ]

const term = ""Green Tea""

const res = arr
  .map((categoryAndItems) =&gt; ({
    category: categoryAndItems.category,
    item: categoryAndItems.item.filter((item) =&gt; item.name === term),
  }))
  .filter((categoryAndItems) =&gt; categoryAndItems.item.length &gt; 0)

console.log(res)</code></pre>
</div>
</div>
</p>
",2
65132483,"<p>See comments in the code. There are several errors (1-6):</p>
<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>var examGrade;
var letter;
function start(){
    var NUMBER_OF_STUDENTS = 20;
    for(var i = 0; i &lt; NUMBER_OF_STUDENTS; i++){

        var examGrade = getRandomInt(50,100); // 2. This is how you generate random numbers (see function getRandomInt)
        var letter = getLetterGrade(examGrade);
        document.writeln(""you received "" + letter + "" for your grade of "" + examGrade + ""&lt;br&gt;""); // 3. Use ""document.writeln"" to write lines in browser

    }
}

/* Copied from: https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Global_Objects/Math/random */
function getRandomInt(min, max) {
  min = Math.ceil(min);
  max = Math.floor(max);
  return Math.floor(Math.random() * (max - min) + min); //The maximum is exclusive and the minimum is inclusive
}

// 4. You need to return the letter from the function
function getLetterGrade(examGrade){ // 5. You need to catch the value sent to the function here
    if (examGrade &gt;= 91 &amp;&amp; examGrade &gt;= 100){ // 6. You need to use the parameter ""examGrade"" (not ""n"")
       return ""A"";

    }else if (examGrade &gt;= 81 &amp;&amp; examGrade &gt;= 90){
      return ""A"";

    }else if (examGrade &gt;= 71 &amp;&amp; examGrade &gt;= 80){
       return ""C"";

    }else if (examGrade &gt;= 61 &amp;&amp; examGrade &gt;= 70){
     return ""D"";

    }else if (examGrade &lt;61){ 
       return ""F"";
    }

}

start() // 1. Need to run the function ""start""</code></pre>
</div>
</div>
</p>
",2
65154373,"<p>Sounds like you just need to chunk the array into sixths before mapping:</p>
<pre><code>const videosChunked = [];
for (let i = 0; i &lt; videos.length; i += 6) {
  videosChunked.push(videos.slice(i, i + 6));
}
</code></pre>
<pre><code>videosChunked.map((chunk, chunkIndex) =&gt; (
  chunk =&gt; (
    &lt;div&gt;
      {chunk.map((video, i) =&gt; (
          &lt;div key={i}&gt;
            &lt;a&gt;                                                             
              &lt;div&gt;
                &lt;span&gt;Clip {chunkIndex * 6 + i + 1}&lt;/span&gt;
                &lt;label&gt;{video.duration}&lt;/label&gt;
              &lt;/div&gt;
            &lt;/a&gt;
          &lt;/div&gt;
      ))}
    &lt;/div&gt;
  )
));
</code></pre>
",2
65109455,"<p>JWTs want UNIX timestamps ... seconds since <code>1970-01-01T00:00Z</code>.</p>
<p>You get those from Javascript timestamps by doing stuff like this:</p>
<pre><code>const nowTime = Math.floor(Date.now() * 0.001)
</code></pre>
<p>Javascript timestamps are UNIX timestamps in milliseconds, not seconds.</p>
<p>And of course 10min is 600s. So you should be able to do this to get your start and expiry times.</p>
<pre class=""lang-js prettyprint-override""><code> const nowTime = Math.floor(currentDate.getTime() / 1000)
 const payload = {
  iat: nowTime,
  exp: 600 + nowTime
 }
</code></pre>
<p>No moment.js required.</p>
",2
65134164,"<p>It's because you're declaring <code>deap</code> inside your <code>if</code> statements:</p>
<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>if ('notify' == ""Initial"") {
  let deap = ""Activation "";
} else if ('notify' == ""Update"") {
  let deap = ""Update "";
} else {
  let deap = ""De-Activation "";
}

console.log(deap);</code></pre>
</div>
</div>
</p>
<p>If you declare it outside and reassign it inside your <code>if</code> blocks, it should work:</p>
<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>let deap;

if ('notify' == ""Initial"") {
  deap = ""Activation "";
} else if ('notify' == ""Update"") {
  deap = ""Update "";
} else {
  deap = ""De-Activation "";
}

console.log(deap)</code></pre>
</div>
</div>
</p>
",2
